   30542.63,   146652.84;
   161812.34,   293870.99;
   230456.26,   275168.21;
   294241.12,   144559.57;
   282808.85,   217319.61;
   40138.41,   109515.19;
   181111.39,   292591.55;
   72867.53,   63118.60;
   205510.57,   286762.10;
   217074.89,   39984.26;
   219734.64,   41213.01;
   295200.37,   167700.13;
   142149.30,   292405.82;
   72325.20,   258688.93;
   243185.27,   55479.78;
   195045.80,   32227.28;
   294948.22,   172477.27;
   49419.82,   91201.10;
   128610.28,   32540.06;
   82961.69,   54562.29;
   234188.37,   49111.77;
   44649.79,   222688.74;
   31273.47,   182650.49;
   229773.74,   275823.57;
   42935.60,   102871.84;
   188734.17,   30724.03;
   200708.83,   33716.65;
   42167.12,   217849.99;
   244210.81,   56109.72;
   222525.45,   42364.09;
   244791.13,   56537.51;
   286525.10,   112881.23;
   203490.02,   34491.60;
   218092.75,   282020.87;
   60550.77,   75548.05;
   274802.45,   89640.29;
   216371.44,   282841.63;
   85665.80,   269840.16;
   293955.30,   139937.45;
   192110.21,   31278.77;
   234470.49,   49042.44;
   30117.67,   146532.02;
   130018.56,   31941.39;
   235328.11,   272622.74;
   32665.90,   131277.35;
   78247.68,   57871.20;
   174160.71,   293853.92;
   241866.83,   268162.34;
   261126.07,   250735.77;
   209571.76,   36406.71;
   253038.12,   258935.42;
   246751.62,   264408.54;
   87738.80,   50736.01;
   156014.65,   294269.18;
   125291.12,   33077.94;
   143736.39,   293104.86;
   289134.77,   202911.65;
   295794.19,   165461.20;
   275303.06,   89950.98;
   71982.57,   63151.44;
   254639.30,   64620.81;
   197380.83,   32299.39;
   143782.07,   28975.02;
   141082.53,   292837.64;
   290966.02,   124906.59;
   184604.97,   29472.25;
   89331.16,   49453.71;
   280258.47,   98217.95;
   40817.76,   216014.91;
   276229.43,   91158.58;
   255915.09,   65684.68;
   290151.49,   121897.93;
   28972.61,   158598.20;
   53066.41,   237661.55;
   51345.48,   87056.48;
   57210.81,   243321.18;
   289235.29,   203356.64;
   29519.61,   148287.05;
   252400.87,   259933.47;
   30069.03,   143297.99;
   100397.34,   279431.67;
   29075.97,   168679.92;
   57843.45,   77978.65;
   56708.83,   242787.95;
   114060.79,   36509.38;
   263224.21,   249022.58;
   279095.68,   226538.81;
   155732.47,   27556.26;
   37881.88,   112567.92;
   116242.76,   286604.21;
   233571.04,   47767.08;
   69234.78,   65185.61;
   212881.87,   37164.19;
   203416.40,   33724.12;
   250177.29,   60012.49;
   281040.09,   98994.56;
   241083.91,   52725.82;
   294544.92,   139060.68;
   296211.77,   168085.53;
   55463.68,   241543.46;
   55262.82,   241278.82;
   296018.00,   171178.17;
   251137.76,   261480.13;
   33490.06,   125164.74;
   291693.58,   196434.70;
   292033.73,   127003.71;
   220969.61,   40588.59;
   38349.73,   110776.12;
   88243.17,   272618.87;
   261836.06,   71193.31;
   240118.38,   51888.65;
   246569.36,   265467.69;
   42671.79,   221159.36;
   165265.53,   27085.34;
   28664.03,   168818.11;
   295927.40,   174256.00;
   240941.45,   52371.54;
   295649.44,   145231.44;
   81947.96,   268308.09;
   151736.87,   294774.67;
   43919.83,   223743.69;
   198032.56,   31746.58;
   240762.52,   52143.32;
   192265.58,   291921.61;
   293738.38,   189276.13;
   267228.74,   77124.59;
   258740.24,   254717.35;
   66742.08,   255220.64;
   54917.18,   80760.20;
   218122.72,   38877.64;
   150718.39,   294875.48;
   94255.19,   45449.27;
   294346.26,   186614.17;
   59798.45,   247648.80;
   244223.71,   267713.94;
   277941.89,   92403.80;
   287508.03,   210443.27;
   289508.74,   205069.92;
   248504.07,   264415.38;
   260833.61,   252784.70;
   289394.11,   116683.78;
   257136.60,   65583.70;
   160193.85,   26652.10;
   101519.15,   41246.79;
   36396.54,   114354.53;
   240984.99,   270329.86;
   178851.38,   294607.98;
   111205.46,   285441.82;
   225702.60,   279858.87;
   254294.05,   62762.07;
   244652.28,   54574.54;
   282764.68,   221439.78;
   58771.47,   246805.11;
   174679.13,   27091.74;
   268560.16,   243987.38;
   175003.34,   295128.06;
   286000.60,   107558.72;
   41389.24,   219878.88;
   65227.85,   67993.65;
   167860.99,   295683.05;
   229840.17,   44456.76;
   240784.57,   51497.30;
   27995.95,   153319.93;
   63821.53,   69367.41;
   279362.60,   93987.04;
   225060.06,   280498.60;
   296437.06,   145850.84;
   175508.78,   26896.81;
   32537.30,   125100.41;
   28543.33,   145515.43;
   200818.06,   290422.11;
   162930.46,   26225.98;
   64463.59,   68434.62;
   237355.70,   48868.95;
   29138.21,   181535.39;
   170051.66,   26390.10;
   290833.21,   119417.11;
   214019.48,   285823.66;
   256497.67,   64271.82;
   106108.96,   38484.68;
   230654.59,   277636.14;
   234996.41,   275004.62;
   213611.96,   36126.84;
   143663.26,   27375.29;
   277260.48,   89886.06;
   276804.83,   233060.52;
   282651.96,   222805.77;
   119466.10,   33064.97;
   209411.52,   287785.49;
   28430.69,   177661.54;
   202331.49,   290234.56;
   29584.44,   185515.64;
   210091.70,   34601.62;
   69964.44,   259629.80;
   53562.07,   81067.44;
   34890.32,   116395.27;
   292644.70,   197829.95;
   289097.63,   113504.62;
   28941.18,   139755.38;
   231230.15,   277599.44;
   279802.66,   228502.18;
   30877.52,   192468.27;
   68543.15,   63728.27;
   244585.43,   268697.46;
   77109.42,   56112.87;
   93645.28,   277620.50;
   133217.78,   28961.38;
   247902.04,   56084.53;
   99818.16,   41104.92;
   294085.40,   129179.55;
   246339.91,   54765.63;
   96949.41,   42612.07;
   53617.38,   80585.03;
   175735.07,   295879.51;
   32350.70,   198537.88;
   125469.45,   291386.97;
   123142.46,   31505.34;
   37339.55,   109319.99;
   121689.88,   290284.61;
   180877.81,   295327.42;
   41133.26,   221299.19;
   295938.10,   137587.06;
   30621.88,   129907.08;
   153868.72,   296354.03;
   101128.54,   281991.36;
   189431.22,   28232.43;
   91201.04,   276437.89;
   173012.98,   25907.93;
   283253.98,   99387.48;
   32836.47,   200823.50;
   50449.45,   237508.71;
   201751.59,   31285.44;
   28675.59,   183163.51;
   288444.33,   211520.02;
   213625.23,   35447.38;
   277194.15,   88632.17;
   294098.86,   128019.29;
   293879.18,   127154.14;
   252826.57,   59835.27;
   251873.63,   263217.17;
   153791.52,   25661.99;
   289648.29,   113610.15;
   296539.78,   139655.04;
   212118.54,   34753.85;
   286717.05,   215853.69;
   282051.14,   96800.29;
   173872.70,   25832.44;
   28354.49,   140237.64;
   231225.36,   44017.75;
   291256.80,   118010.16;
   292116.45,   201555.06;
   298099.79,   153789.02;
   104938.53,   284102.38;
   65546.14,   256244.65;
   230726.74,   278567.45;
   26851.14,   168563.76;
   191115.64,   28281.44;
   28539.62,   183953.18;
   26846.95,   169319.77;
   242163.99,   50991.92;
   27612.98,   177797.42;
   277877.70,   89182.31;
   144464.08,   295877.61;
   71508.11,   262152.40;
   121058.63,   31584.20;
   47795.37,   88048.12;
   128026.57,   292658.69;
   258680.79,   257260.85;
   50946.20,   83282.01;
   143206.12,   295749.11;
   180960.50,   26326.91;
   90224.72,   276369.09;
   29883.65,   191558.18;
   181895.50,   295789.12;
   282294.25,   225730.15;
   66458.32,   257587.04;
   64344.93,   66771.35;
   247891.19,   267141.49;
   272430.45,   241517.51;
   127781.09,   292813.82;
   159860.01,   297289.43;
   298257.21,   149912.55;
   68606.03,   62380.78;
   44904.90,   92285.63;
   195966.38,   28966.08;
   96354.23,   280290.72;
   247063.28,   268028.52;
   291670.53,   204718.87;
   41282.25,   223576.56;
   32121.82,   121106.34;
   256744.23,   259711.11;
   29192.29,   132080.06;
   29672.63,   129941.47;
   238319.81,   47644.30;
   233028.10,   44279.55;
   80440.11,   52055.71;
   296417.03,   187505.78;
   222219.87,   38314.93;
   105338.24,   37085.18;
   288194.39,   107650.00;
   145074.66,   296577.62;
   227437.86,   281270.93;
   285314.51,   220920.55;
   25979.44,   165889.47;
   287706.70,   106442.80;
   250581.12,   265539.09;
   101225.23,   38975.31;
   154253.88,   297511.24;
   106932.29,   36239.24;
   238075.14,   274991.10;
   115566.31,   32735.84;
   175946.27,   25080.85;
   137912.87,   295571.13;
   97543.47,   281389.72;
   288448.55,   214266.06;
   50169.66,   239049.59;
   217624.42,   286227.23;
   26273.80,   172854.80;
   233830.36,   44449.20;
   283392.80,   225024.60;
   262491.54,   67811.95;
   29057.91,   131194.58;
   185937.12,   295850.19;
   262223.41,   67499.85;
   178459.41,   25265.60;
   295221.24,   128032.18;
   196472.74,   28590.05;
   289641.16,   110530.48;
   186170.36,   26336.20;
   47877.40,   235840.78;
   27301.27,   139972.70;
   34159.21,   208589.63;
   187862.47,   295590.49;
   213318.10,   288180.92;
   25641.49,   162361.97;
   299163.76,   169060.60;
   287370.31,   217254.56;
   170336.17,   24410.86;
   48412.30,   236804.17;
   79920.05,   270326.37;
   154469.32,   297798.84;
   83977.02,   273285.57;
   109154.34,   34985.17;
   25864.98,   170252.31;
   250342.24,   56046.36;
   25682.42,   168447.23;
   117851.30,   31555.66;
   228257.21,   40884.93;
   272373.56,   79214.10;
   25784.61,   151744.71;
   204298.58,   291623.77;
   189788.87,   295474.37;
   128402.61,   293914.82;
   284690.83,   98880.90;
   25375.29,   160882.67;
   191881.65,   295061.93;
   34714.68,   111316.29;
   286981.61,   103518.15;
   241555.97,   48988.60;
   262060.30,   255490.47;
   256704.05,   260843.40;
   28202.85,   133006.27;
   73823.00,   265830.11;
   298225.17,   181368.97;
   283192.14,   95753.55;
   216283.00,   34829.66;
   116459.07,   31793.28;
   49768.99,   239419.94;
   61645.46,   67939.00;
   103649.35,   285156.34;
   137270.38,   296073.36;
   197576.38,   293856.95;
   118997.70,   291352.42;
   39286.50,   221756.42;
   87229.43,   46232.82;
   187082.53,   25965.77;
   67339.63,   62040.03;
   136115.61,   26293.79;
   273003.44,   79497.40;
   173436.42,   298066.42;
   193234.16,   27167.97;
   299862.99,   165613.76;
   261284.84,   256682.03;
   136764.71,   26078.81;
   209088.14,   31783.06;
   55659.83,   74595.88;
   157727.83,   23706.43;
   296355.62,   192492.02;
   269916.90,   75262.08;
   191655.60,   295482.95;
   60259.43,   69156.06;
   239767.47,   274902.30;
   25073.32,   167874.13;
   99321.23,   283339.74;
   72246.80,   264983.65;
   80505.58,   50585.91;
   180936.42,   24692.71;
   263778.95,   67877.23;
   160196.87,   23469.71;
   276126.68,   83387.10;
   54348.80,   75927.52;
   84875.99,   47405.23;
   48876.39,   238927.66;
   31463.54,   203581.54;
   157408.54,   298782.83;
   29600.91,   197429.83;
   256270.91,   60161.77;
   30911.57,   120281.22;
   35997.62,   106498.22;
   33973.33,   111444.23;
   28285.25,   192328.79;
   221133.09,   285811.09;
   180394.08,   24458.27;
   218713.88,   35274.38;
   243064.30,   49271.81;
   295132.74,   198612.90;
   30401.28,   121737.05;
   25586.85,   177501.91;
   254288.79,   58182.80;
   83936.43,   47745.95;
   27085.71,   187317.96;
   24623.76,   157296.28;
   226920.17,   283070.52;
   211554.61,   290022.22;
   42452.68,   93159.15;
   89720.57,   278291.51;
   26221.08,   182650.39;
   141468.12,   297479.58;
   193651.21,   26670.93;
   81575.67,   49326.63;
   214617.30,   33321.09;
   83009.89,   273916.00;
   192082.01,   295912.21;
   46153.48,   86850.39;
   94189.99,   41129.84;
   230706.59,   41065.27;
   300541.65,   163693.92;
   273423.22,   243349.64;
   24456.30,   157467.99;
   277164.53,   84124.68;
   287319.64,   101946.02;
   70103.58,   58425.82;
   81501.75,   49194.15;
   85122.99,   46654.25;
   243046.29,   273361.47;
   24402.09,   156362.30;
   86269.70,   45849.37;
   24483.02,   154319.03;
   155174.93,   299138.53;
   27316.90,   132215.88;
   295712.96,   124131.82;
   149721.99,   23421.60;
   139939.35,   24682.72;
   152286.35,   23182.63;
   34260.66,   212890.20;
   300814.99,   161538.48;
   82728.83,   274102.37;
   283818.05,   94601.00;
   290006.94,   107390.92;
   60826.73,   67236.31;
   26898.91,   188984.77;
   280960.66,   89439.95;
   24590.47,   148752.95;
   169680.52,   22825.69;
   227750.12,   283239.19;
   107146.57,   34148.62;
   288016.13,   219666.93;
   74329.85,   267921.13;
   28214.81,   195066.30;
   72522.48,   266456.37;
   247025.45,   270888.69;
   250918.17,   54413.06;
   264831.62,   254563.96;
   297210.90,   193732.98;
   285961.81,   98105.68;
   140227.43,   24296.70;
   102412.43,   36187.77;
   65141.13,   62413.53;
   53642.88,   75236.21;
   25487.92,   139759.09;
   296227.22,   124418.85;
   287879.03,   220360.46;
   242049.49,   47495.91;
   280732.92,   233604.95;
   89886.86,   42890.63;
   59449.73,   68217.44;
   252471.31,   55461.44;
   56938.58,   251188.79;
   191141.64,   296893.00;
   34393.92,   214502.88;
   60702.96,   66756.54;
   29437.79,   200616.75;
   287927.30,   101607.06;
   191828.50,   25407.14;
   278825.55,   236969.28;
   130226.88,   296179.84;
   294122.48,   205409.76;
   246151.25,   271965.03;
   44964.22,   87110.67;
   130122.24,   296174.58;
   57069.27,   70671.26;
   233483.99,   280503.55;
   88864.84,   43320.77;
   30389.97,   204073.26;
   138358.79,   297959.07;
   239748.64,   276626.54;
   300973.78,   149268.99;
   107729.23,   288839.60;
   287582.18,   221697.73;
   104326.88,   34862.18;
   218026.68,   33661.05;
   148822.28,   299447.84;
   266421.59,   253444.07;
   183367.81,   23652.34;
   162909.54,   300160.49;
   284248.03,   93887.23;
   30401.44,   204690.10;
   47509.08,   239396.23;
   186755.79,   298094.03;
   207339.15,   29403.68;
   97333.78,   38174.52;
   264345.60,   255905.14;
   239551.71,   45243.22;
   267001.18,   252984.45;
   85302.71,   276875.26;
   116977.11,   29610.52;
   296719.87,   124374.38;
   233736.87,   280644.80;
   170997.27,   300002.89;
   30712.44,   116412.99;
   234710.76,   42143.03;
   36244.10,   219654.01;
   82533.11,   275031.58;
   127380.44,   26416.83;
   235099.54,   279880.23;
   252272.42,   267576.00;
   281044.03,   87974.16;
   25044.87,   138384.28;
   150994.59,   300019.56;
   290679.90,   215915.96;
   32155.15,   111665.76;
   292099.25,   109713.62;
   296969.16,   197928.56;
   267707.79,   69605.53;
   242764.21,   275120.97;
   184813.54,   23459.26;
   275838.04,   242354.63;
   231153.95,   282492.86;
   231060.76,   282552.86;
   111568.02,   290951.24;
   300875.38,   143548.87;
   38682.15,   225336.97;
   298371.43,   129496.07;
   46511.31,   238635.13;
   293298.96,   112540.24;
   152189.49,   300248.40;
   287575.07,   99258.76;
   124472.97,   26857.83;
   66131.36,   60194.21;
   43502.16,   233978.19;
   246730.31,   49803.09;
   276319.03,   241943.65;
   31724.55,   112242.24;
   41398.74,   91641.83;
   294654.66,   206224.17;
   125454.05,   295759.25;
   52037.92,   246565.77;
   273129.19,   75833.39;
   110048.13,   290563.72;
   67516.50,   263559.21;
   242730.18,   275491.22;
   296697.62,   122207.16;
   292636.37,   110240.28;
   40358.92,   228976.11;
   299733.25,   187676.47;
   238127.00,   43547.97;
   270307.78,   250124.51;
   138919.12,   23281.00;
   250364.03,   52319.90;
   140486.03,   23009.85;
   181079.03,   22504.75;
   61029.42,   64881.28;
   185229.69,   23117.96;
   41725.03,   90598.42;
   259749.68,   261615.82;
   268971.97,   251813.40;
   32316.14,   212252.87;
   71643.60,   267479.95;
   274739.89,   244644.93;
   33881.04,   106025.57;
   23341.69,   175764.23;
   55845.51,   251693.21;
   298399.18,   127521.35;
   238374.33,   278750.16;
   131747.72,   297679.83;
   72496.65,   53869.37;
   84044.08,   277094.12;
   300625.51,   137851.56;
   22627.53,   153665.45;
   200920.36,   295807.64;
   282483.12,   233431.19;
   29331.61,   204622.18;
   302579.94,   163939.07;
   162544.96,   301213.23;
   123521.51,   295696.20;
   294452.94,   208274.43;
   292083.06,   214448.54;
   193929.85,   24537.15;
   228798.30,   284584.63;
   253380.56,   54388.70;
   167669.99,   301191.89;
   287281.90,   225009.72;
   209956.40,   29164.75;
   128167.00,   297061.80;
   285312.30,   93410.50;
   294666.46,   207982.63;
   273918.42,   246262.34;
   302719.84,   163339.80;
   289644.93,   220329.39;
   40215.20,   229821.60;
   199834.64,   296349.72;
   264840.17,   65100.93;
   290556.41,   218554.51;
   200090.31,   296354.59;
   295822.85,   205074.52;
   168381.13,   301366.95;
   187235.22,   299299.75;
   66979.41,   264049.06;
   23826.05,   138568.61;
   289604.37,   101235.45;
   141580.68,   22168.87;
   29990.96,   114387.51;
   301687.74,   141879.77;
   138294.31,   299518.35;
   190349.25,   298848.82;
   55447.62,   252193.84;
   254473.84,   267413.21;
   191370.04,   23489.71;
   265579.99,   256744.95;
   191898.61,   298622.78;
   247070.35,   273464.07;
   160754.91,   301724.78;
   57804.01,   255009.11;
   116393.09,   28228.48;
   296350.21,   117893.40;
   227384.24,   36309.37;
   89214.72,   41051.28;
   108850.72,   31075.82;
   114806.50,   293442.35;
   30998.68,   211062.36;
   251336.15,   52004.28;
   33833.96,   104188.50;
   302951.03,   151744.06;
   43426.14,   236270.64;
   61394.52,   259117.26;
   120796.76,   295627.10;
   122540.46,   296161.83;
   124072.35,   25603.17;
   40937.02,   89955.94;
   41245.43,   232795.52;
   250846.84,   270824.39;
   21774.41,   167543.58;
   300245.66,   190639.06;
   25691.96,   194751.69;
   151310.63,   301568.58;
   295985.86,   115909.46;
   24709.58,   131535.66;
   21600.13,   157865.91;
   301796.72,   182581.18;
   206874.03,   294886.10;
   260145.62,   262752.62;
   254835.21,   267612.59;
   143801.91,   300826.32;
   26531.20,   198349.78;
   299669.16,   128533.28;
   90776.95,   282491.86;
   166792.83,   302034.31;
   29171.98,   115224.81;
   296988.11,   118701.52;
   177548.82,   20880.87;
   25166.34,   193238.04;
   246377.30,   47706.09;
   72625.38,   52390.61;
   275029.36,   246176.06;
   301986.04,   140006.40;
   164704.80,   20050.23;
   247690.16,   48647.51;
   84567.06,   278724.73;
   228289.68,   285951.37;
   301153.15,   187498.85;
   265270.48,   64358.61;
   302848.38,   176099.31;
   140263.17,   21721.85;
   301495.33,   136351.83;
   131441.99,   23376.86;
   25085.84,   128665.25;
   172524.75,   20255.06;
   246835.82,   274361.49;
   241617.53,   278109.24;
   293661.55,   108601.79;
   268382.97,   254641.43;
   157642.99,   302307.91;
   23147.44,   184436.24;
   289751.82,   222555.70;
   303279.57,   148576.52;
   92915.68,   38070.75;
   59024.45,   257414.71;
   302508.18,   141497.20;
   97093.84,   35745.89;
   247062.46,   274481.49;
   69163.35,   54831.45;
   32218.79,   106030.21;
   302264.03,   139292.24;
   48052.14,   77972.35;
   22697.76,   182722.32;
   274895.73,   247052.48;
   273666.86,   248639.85;
   303235.54,   146417.58;
   21029.82,   164296.92;
   58631.49,   257227.83;
   112931.17,   293668.22;
   261819.40,   261945.09;
   37398.77,   227306.23;
   189817.62,   299992.00;
   138500.28,   21594.95;
   128923.49,   23570.13;
   27158.17,   202647.39;
   210132.60,   27774.44;
   129517.68,   298799.46;
   240589.78,   279217.53;
   303959.05,   154779.64;
   223772.90,   33440.16;
   270166.71,   69106.10;
   172483.62,   19827.19;
   22416.80,   182002.43;
   209253.58,   294837.58;
   53785.78,   251951.99;
   154097.38,   302536.42;
   36228.33,   225363.65;
   272801.16,   250077.47;
   214234.30,   29163.81;
   269992.46,   253483.57;
   286217.18,   230267.93;
   98989.94,   34381.78;
   304177.78,   165830.22;
   244177.72,   276981.90;
   52477.61,   250609.95;
   26092.79,   122155.67;
   283071.68,   235878.55;
   303612.66,   146400.69;
   290288.77,   99463.19;
   168767.36,   302868.49;
   44303.40,   239637.16;
   110635.47,   28999.43;
   246304.06,   46564.42;
   27070.10,   203640.08;
   22292.63,   138907.83;
   297500.46,   117184.13;
   85996.10,   280698.96;
   256162.78,   54395.80;
   258802.16,   56764.30;
   40635.90,   88216.17;
   247088.36,   47021.87;
   39211.27,   231679.06;
   298107.04,   203456.00;
   298786.32,   201228.17;
   274273.08,   73390.77;
   200674.31,   297964.10;
   302250.69,   186889.60;
   20919.07,   148863.69;
   295149.58,   109952.42;
   141584.75,   20478.72;
   163107.41,   18897.74;
   196560.33,   299191.48;
   84423.40,   42192.96;
   185833.65,   301449.09;
   28114.56,   114400.51;
   41550.25,   236019.60;
   65232.46,   264957.97;
   267550.63,   257086.05;
   120579.17,   297084.90;
   241334.51,   42631.79;
   20233.37,   157864.22;
   268529.37,   66172.78;
   193605.02,   299986.02;
   289038.58,   95904.54;
   34628.80,   223678.95;
   26223.49,   119928.82;
   21568.61,   181320.43;
   304766.48,   167335.75;
   298296.96,   118101.01;
   101015.80,   32608.03;
   20297.20,   169517.58;
   214019.88,   293922.89;
   160052.81,   18662.07;
   20664.06,   174618.17;
   194010.13,   300060.37;
   296887.48,   208455.00;
   67217.80,   55166.22;
   136249.55,   21058.86;
   30343.87,   107809.86;
   168918.32,   18731.03;
   195404.96,   22414.82;
   303600.38,   140874.35;
   87878.70,   39648.39;
   296337.60,   112017.76;
   26091.26,   202542.68;
   259365.02,   56487.73;
   73772.56,   272732.31;
   49619.19,   73968.55;
   20526.06,   147632.57;
   182126.48,   19844.93;
   224721.57,   32770.41;
   25294.70,   200073.67;
   253150.22,   271266.83;
   26295.08,   118619.62;
   20527.00,   146791.19;
   256905.24,   268111.40;
   280197.29,   80376.60;
   254135.96,   51680.32;
   40910.22,   235845.93;
   26405.59,   204137.91;
   305178.35,   156867.28;
   304652.26,   148128.86;
   71242.04,   51316.66;
   305074.96,   168811.57;
   91229.97,   284829.84;
   282249.13,   238878.76;
   283853.85,   236360.41;
   298346.63,   117086.75;
   109489.36,   28509.57;
   30420.91,   215400.33;
   71356.15,   51146.33;
   175073.01,   303378.88;
   68888.28,   269001.53;
   44635.15,   241809.83;
   298730.94,   118092.73;
   177553.48,   19028.67;
   121783.17,   298095.49;
   150209.05,   18719.24;
   202703.21,   23954.79;
   29586.68,   108543.93;
   240970.32,   280609.48;
   197095.67,   22385.91;
   37916.36,   90964.65;
   170208.53,   303872.53;
   43413.11,   81972.69;
   291674.47,   222438.47;
   228547.12,   34262.70;
   23561.08,   127211.79;
   92198.84,   285653.25;
   269981.30,   255499.21;
   282650.30,   238743.17;
   170487.72,   18252.60;
   265945.90,   259950.15;
   110539.32,   27793.37;
   51662.70,   251597.84;
   260490.44,   265375.83;
   70838.98,   270978.88;
   303490.97,   185552.15;
   41767.52,   84261.53;
   63464.70,   57768.13;
   280846.17,   80562.72;
   74522.51,   274031.58;
   228060.24,   33830.90;
   289356.32,   94723.03;
   176063.40,   18560.36;
   27161.01,   207909.46;
   224298.56,   290339.26;
   34901.97,   226212.57;
   75106.44,   47600.68;
   279609.99,   243693.36;
   23728.90,   196861.66;
   142428.28,   19204.05;
   29756.71,   215122.29;
   213771.37,   294948.67;
   60800.47,   262141.77;
   197842.83,   300047.70;
   54041.02,   254941.80;
   105377.37,   292661.62;
   137645.89,   19849.67;
   254718.01,   51224.66;
   160518.18,   17659.41;
   280569.39,   79603.96;
   33464.94,   223842.57;
   291345.08,   97937.10;
   283932.76,   237575.53;
   86875.85,   39140.41;
   304221.50,   183737.77;
   153985.87,   304382.79;
   138214.90,   302580.88;
   56129.85,   257508.24;
   63414.29,   265002.62;
   24181.67,   199611.70;
   218358.59,   28832.58;
   59176.32,   260819.14;
   150367.72,   18007.39;
   262862.32,   263833.91;
   145321.19,   18515.32;
   191821.24,   301714.37;
   128251.60,   300599.19;
   81185.29,   42700.49;
   176050.53,   304128.91;
   235037.50,   285113.80;
   266759.71,   259950.36;
   214930.28,   27340.69;
   258326.51,   268153.77;
   169778.89,   17613.92;
   74590.83,   274759.38;
   31057.69,   219167.40;
   155530.66,   17557.47;
   133202.48,   301857.68;
   269574.94,   65150.81;
   296421.23,   213443.21;
   100972.33,   31142.76;
   289121.73,   92947.06;
   28949.49,   107762.31;
   305599.23,   175420.61;
   21597.11,   189896.03;
   270198.93,   256421.92;
   20676.91,   136936.18;
   25582.87,   205290.11;
   287680.47,   232050.50;
   303109.51,   191643.86;
   306257.16,   167255.33;
   291820.92,   98016.88;
   176396.15,   304357.76;
   121031.20,   23275.47;
   147004.09,   304201.65;
   302123.61,   126135.38;
   218411.90,   293764.24;
   48063.54,   248476.04;
   216119.42,   294726.92;
   130412.60,   301465.58;
   102324.60,   291937.97;
   41315.65,   83249.59;
   19102.37,   174680.37;
   235324.19,   285382.66;
   74923.60,   275496.19;
   275674.79,   250257.02;
   212952.59,   26152.28;
   171698.98,   17319.08;
   299654.96,   205256.50;
   22838.29,   196562.64;
   201934.37,   299734.76;
   234893.16,   36448.72;
   86618.38,   283685.45;
   45925.64,   76275.93;
   237668.17,   38070.42;
   129698.51,   20697.61;
   93119.75,   287502.90;
   291220.98,   226089.22;
   152116.64,   304970.87;
   99546.14,   31322.50;
   174014.15,   304901.16;
   157088.24,   305264.15;
   134236.62,   302572.95;
   53162.87,   66985.42;
   263203.78,   57791.51;
   210028.31,   24871.28;
   184322.28,   303739.50;
   209384.22,   297600.32;
   34166.62,   95062.79;
   279287.58,   245914.08;
   38050.51,   234207.85;
   156436.32,   305323.86;
   298334.60,   112236.25;
   161411.53,   305473.13;
   296973.41,   108553.92;
   300373.23,   118232.35;
   132466.03,   19873.02;
   49902.73,   251532.08;
   46110.44,   246603.99;
   306254.68,   174970.61;
   73724.00,   47191.23;
   18720.59,   174757.38;
   227664.26,   290006.68;
   295204.27,   218140.90;
   304248.62,   188897.15;
   21433.58,   192228.98;
   18809.11,   146197.10;
   259328.89,   53890.22;
   284808.96,   84208.53;
   59612.73,   59606.34;
   233211.46,   287154.08;
   299612.74,   115335.54;
   185483.80,   18393.88;
   30614.29,   220363.93;
   216651.96,   27037.63;
   170774.92,   305467.44;
   267384.65,   61535.23;
   274388.70,   252754.46;
   288344.60,   89817.11;
   92634.37,   34456.83;
   262825.43,   56885.53;
   99474.38,   291356.82;
   87324.74,   37446.89;
   191932.22,   302802.53;
   261829.43,   55846.68;
   201518.17,   300481.16;
   47832.99,   249423.32;
   215888.79,   295637.42;
   301275.64,   202254.55;
   37181.86,   88647.84;
   306840.13,   172216.20;
   67309.78,   270205.85;
   216905.70,   26923.01;
   34894.11,   229524.02;
   267619.62,   61518.07;
   103671.50,   28779.10;
   159144.36,   16311.40;
   282668.84,   242035.57;
   20679.62,   190875.92;
   33549.77,   227227.12;
   246955.64,   43328.14;
   232231.08,   288183.17;
   277114.10,   249849.49;
   226106.42,   291360.47;
   30027.58,   220029.88;
   238573.62,   284560.73;
   266753.11,   60305.52;
   107489.71,   295287.83;
   170429.34,   305920.90;
   290276.60,   229723.63;
   170064.46,   16245.94;
   127396.24,   301878.37;
   194688.03,   302606.60;
   224566.82,   29918.98;
   95879.30,   32171.46;
   25302.52,   208432.61;
   241613.59,   282781.63;
   158235.83,   16024.05;
   255927.34,   50014.75;
   165883.10,   15988.46;
   202716.68,   300582.72;
   141309.03,   304717.33;
   303163.02,   125189.86;
   98353.02,   30870.86;
   234713.13,   35114.04;
   100246.70,   292304.39;
   297678.87,   214189.67;
   98845.52,   30553.93;
   305364.72,   134914.13;
   286429.32,   85341.52;
   24197.83,   116639.99;
   238726.75,   284782.26;
   17731.53,   173317.17;
   104427.12,   294297.08;
   301824.84,   119842.73;
   236808.43,   36206.53;
   234917.16,   287116.78;
   21470.08,   196245.08;
   46918.73,   249240.60;
   82469.07,   39765.43;
   198005.22,   302061.16;
   307444.30,   172145.85;
   94030.27,   32878.07;
   17433.63,   170365.18;
   129377.04,   302649.25;
   259413.42,   269462.61;
   161141.73,   15735.48;
   287299.55,   235686.03;
   207119.84,   22708.20;
   165823.53,   306485.29;
   292613.67,   96152.54;
   306730.60,   179797.60;
   52168.92,   66321.23;
   51188.83,   254748.63;
   18511.97,   140366.75;
   292257.72,   226899.10;
   187977.98,   304345.59;
   175087.98,   16141.09;
   306148.51,   137810.09;
   302271.60,   201631.89;
   17019.68,   157430.96;
   42797.09,   243897.92;
